date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:33:46	1958/1958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:44%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/32_cac7cafd-1edc-4e60-ac44-d12e69bd6139_compact.jpg?v=1547544556	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/32_cac7cafd-1edc-4e60-ac44-d12e69bd6139_compactda68.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:46	16005/16005	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:33:43%20GMT	https://naturecircle.myshopify.com/products/product-title-here-1.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/products/product-title-here-1.oembed	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:47	14333/14333	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:43%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/32_cac7cafd-1edc-4e60-ac44-d12e69bd6139_1024x1024.jpg?v=1547544556	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/32_cac7cafd-1edc-4e60-ac44-d12e69bd6139_1024x1024da68.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:47	8823/8823	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:44%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_58f3fc3f-ec88-42b6-89df-9108d7f5e114_1024x1024.jpg?v=1547544557	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_58f3fc3f-ec88-42b6-89df-9108d7f5e114_1024x10244162.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:47	1489/1489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:45%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/21_58f3fc3f-ec88-42b6-89df-9108d7f5e114_compact.jpg?v=1547544557	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/21_58f3fc3f-ec88-42b6-89df-9108d7f5e114_compact4162.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:48	11082/11082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:46%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_5986981f-b304-4fad-9c7c-a8a57f0f9dcd_1024x1024.jpg?v=1547544558	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_5986981f-b304-4fad-9c7c-a8a57f0f9dcd_1024x10241f84.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:49	1412/1412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:46%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/22_5986981f-b304-4fad-9c7c-a8a57f0f9dcd_compact.jpg?v=1547544558	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/22_5986981f-b304-4fad-9c7c-a8a57f0f9dcd_compact1f84.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:49	7837/7837	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:47%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/23_2c6726bc-7b07-4cf6-82ca-502234470d52_1024x1024.jpg?v=1547544559	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/23_2c6726bc-7b07-4cf6-82ca-502234470d52_1024x1024853d.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:49	1344/1344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:47%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/23_2c6726bc-7b07-4cf6-82ca-502234470d52_compact.jpg?v=1547544559	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/23_2c6726bc-7b07-4cf6-82ca-502234470d52_compact853d.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:50	13931/13931	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:47%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/24_69eca235-3b22-4500-ace7-ed628e973215_1024x1024.jpg?v=1547544560	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/24_69eca235-3b22-4500-ace7-ed628e973215_1024x1024c037.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:50	1579/1579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:48%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/24_69eca235-3b22-4500-ace7-ed628e973215_compact.jpg?v=1547544560	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/24_69eca235-3b22-4500-ace7-ed628e973215_compactc037.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:51	11595/11595	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:48%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/25_54569678-41fc-42b3-a33c-10d579aab3fc_1024x1024.jpg?v=1547544561	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/25_54569678-41fc-42b3-a33c-10d579aab3fc_1024x1024b1b7.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:52	1535/1535	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202019%2012:33:49%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/products/25_54569678-41fc-42b3-a33c-10d579aab3fc_compact.jpg?v=1547544561	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/products/25_54569678-41fc-42b3-a33c-10d579aab3fc_compactb1b7.jpg	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:55	999/999	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2020%20Mar%202019%2012:33:52%20GMT	http://pinterest.com/pin/create/button/?url=https://naturecircle.myshopify.com/products/product-title-here-1&media=http://cdn.shopify.com/s/files/1/0162/3932/9344/products/32_cac7cafd-1edc-4e60-ac44-d12e69bd6139_1024x1024.jpg?v=1547544556&description=Product%20title%20here	C:/Users/achraf/OneDrive/Bureau/FrontPep/pinterest.com/pin/create/button/index3073.html	(from https://naturecircle.myshopify.com/collections/featured-products/products/product-title-here-1)
13:33:55	589/589	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2020%20Mar%202019%2012:33:53%20GMT	https://naturecircle.myshopify.com/collections/featured-products-1.atom	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/featured-products-1.atom	(from https://naturecircle.myshopify.com/collections/featured-products-1)
13:34:02	202/202	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:33:53%20GMT	https://naturecircle.myshopify.com/collections/featured-products-1.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/featured-products-1.oembed	(from https://naturecircle.myshopify.com/collections/featured-products-1)
13:34:02	83970/83970	---MCZ	200	added ('OK')	application/atom+xml	date:Wed,%2020%20Mar%202019%2012:34:00%20GMT	https://naturecircle.myshopify.com/collections/most-viewed.atom	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed.atom	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:03	56096/56096	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:34:00%20GMT	https://naturecircle.myshopify.com/collections/most-viewed.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed.oembed	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:03	116749/116749	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:01%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/7-sample-affiliate-product	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/7-sample-affiliate-product.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:04	122437/122437	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:01%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/8-countdown-product	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/8-countdown-product.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:05	116374/116374	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:02%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/9-without-shortcode-product	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/9-without-shortcode-product.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:06	119684/119684	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:03%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:07	138578/138578	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:04%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-1	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-1.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:08	120758/120758	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:04%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-2	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-2.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:09	118120/118120	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:06%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-3	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/demo-product-title-3.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:13	117928/117928	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:07%20GMT	https://naturecircle.myshopify.com/collections/most-viewed/products/dummy-product-name-4	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/most-viewed/products/dummy-product-name-4.html	(from https://naturecircle.myshopify.com/collections/most-viewed)
13:34:14	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225be201ed-60a%22	https://naturecircle.myshopify.com/collections/new-arrivals.atom	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals.atom	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:14	40608/40608	---MC-	200	added ('OK')	application/json+oembed	date:Wed,%2020%20Mar%202019%2012:34:12%20GMT	https://naturecircle.myshopify.com/collections/new-arrivals.oembed	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals.oembed	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:15	137205/137205	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:12%20GMT	https://naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-1	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-1.html	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:17	116735/116735	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Mar%202019%2012:34:13%20GMT	https://naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-2	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-2.html	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:17	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225be201ed-60a%22	https://naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-2	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-2	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:17	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225be201ed-60a%22	https://naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-3	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-3	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:17	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225be201ed-60a%22	https://naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-3	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/demo-product-title-3	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:18	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%225be201ed-60a%22	https://naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-4	C:/Users/achraf/OneDrive/Bureau/FrontPep/naturecircle.myshopify.com/collections/new-arrivals/products/dummy-product-name-4	(from https://naturecircle.myshopify.com/collections/new-arrivals)
13:34:21	17052/17052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:28:59%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/icons.eot?17906101532466738030	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/iconsc9a8.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/timber.scss.css?40)
13:34:21	16972/16972	---M--	200	added ('OK')	application/font-woff	date:Tue,%2015%20Jan%202019%2010:29:00%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/icons.woff?17906101532466738030	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/iconsc9a8.woff	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/timber.scss.css?40)
13:34:22	52545/52545	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Jan%202019%2010:28:59%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/icons.svg?17906101532466738030	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/iconsc9a8.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/timber.scss.css?40)
13:34:23	534/534	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Feb%202019%2011:25:45%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/ico-select.svg?17906101532466738030	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/ico-selectc9a8.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/timber.scss.css?40)
13:34:23	16896/16896	---M--	200	added ('OK')	application/x-font-truetype	date:Tue,%2015%20Jan%202019%2010:28:59%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/icons.ttf?17906101532466738030	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/iconsc9a8.ttf	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/timber.scss.css?40)
13:34:35	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:28:57%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.eot?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont3e6e.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:34:38	77160/77160	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2015%20Jan%202019%2010:28:58%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.woff2?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont3e6e.woff2	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:34:40	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Jan%202019%2010:28:57%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.svg?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont3e6e.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:34:41	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:28:57%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.eot?	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfontd41d.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:34:42	98024/98024	---M--	200	added ('OK')	application/font-woff	date:Tue,%2015%20Jan%202019%2010:28:58%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.woff?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont3e6e.woff	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:34:42	3208/3208	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Mar%202019%2014:20:02%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/line.png	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/line.png	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/style.css?40)
13:34:42	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202019%2012:34:40%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/1.jpg	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/1.jpg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/style.css?40)
13:34:43	380/380	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Feb%202019%2008:39:47%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/line_right.png	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/line_right.png	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/style.css?40)
13:34:43	45796/45796	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:28:51%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/Stroke-Gap-Icons.eot	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/Stroke-Gap-Icons.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/ie7.css?40)
13:34:43	224/224	---M--	200	added ('OK')	image/png	date:Fri,%2015%20Mar%202019%2021:36:23%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/qcv-arrow-down.png	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/qcv-arrow-down.png	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/theme-default.css?40)
13:34:45	17052/17052	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:26:18%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons.eot?17950199525394864222	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons5eb5.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/timber.scss.css?40)
13:34:46	52545/52545	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Jan%202019%2010:26:19%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons.svg?17950199525394864222	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons5eb5.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/timber.scss.css?40)
13:34:46	534/534	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Jan%202019%2011:46:21%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/ico-select.svg?17950199525394864222	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/ico-select5eb5.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/timber.scss.css?40)
13:34:47	16972/16972	---M--	200	added ('OK')	application/font-woff	date:Tue,%2015%20Jan%202019%2010:26:19%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons.woff?17950199525394864222	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons5eb5.woff	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/timber.scss.css?40)
13:34:47	16896/16896	---M--	200	added ('OK')	application/x-font-truetype	date:Tue,%2015%20Jan%202019%2010:26:19%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons.ttf?17950199525394864222	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/icons5eb5.ttf	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/timber.scss.css?40)
13:34:57	165548/165548	---M--	200	added ('OK')	application/x-font-truetype	date:Tue,%2015%20Jan%202019%2010:28:57%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont.ttf?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/fontawesome-webfont3e6e.ttf	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/4/assets/font-awesome.min.css?40)
13:35:01	77160/77160	---M--	200	added ('OK')	application/octet-stream	date:Tue,%2015%20Jan%202019%2010:26:17%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont.woff2?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont3e6e.woff2	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/font-awesome.min.css?40)
13:35:02	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:26:16%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont.eot?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont3e6e.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/font-awesome.min.css?40)
13:35:04	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2015%20Jan%202019%2010:26:16%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont.eot?	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfontd41d.eot	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/font-awesome.min.css?40)
13:35:04	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Jan%202019%2010:26:16%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont.svg?v=4.7.0	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/fontawesome-webfont3e6e.svg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/font-awesome.min.css?40)
13:35:06	3208/3208	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Mar%202019%2010:40:33%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/line.png	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/line.png	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/style.css?40)
13:35:07	2680/2680	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2020%20Mar%202019%2012:35:04%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/1.jpg	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/1.jpg	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/style.css?40)
13:35:07	380/380	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Mar%202019%2014:38:47%20GMT	http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/line_right.png	C:/Users/achraf/OneDrive/Bureau/FrontPep/cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/line_right.png	(from http://cdn.shopify.com/s/files/1/0162/3932/9344/t/3/assets/style.css?40)
